viewpoint_1,viewpoint_2,combination_label,scene_count,mean_best_pair_strict_quality,best_individual_mean_strict_quality_on_matched_scenes,pair_synergy_strict,mean_best_pair_AP50_95,elevation_pattern,radius_pattern,azimuth_pattern,unique_elevation_count,unique_radius_count,unique_azimuth_count,max_pairwise_azimuth_gap,mean_pairwise_azimuth_gap,radius_relationship,elevation_relationship,azimuth_relationship,diversity_type,diversity_factor_count
elmid-radnear-az000,elmid-radnear-az045,elmid-radnear-az000 + elmid-radnear-az045,1,0.9713366806520263,0.9713366806520263,0.0,1.0,mid,near,000 + 045,1,1,2,45,45.0,same_radius,same_elevation,adjacent_45,azimuth_only,1
ellow-radnear-az000,elhigh-radnear-az270,ellow-radnear-az000 + elhigh-radnear-az270,1,0.9710712911851971,0.9710712911851971,0.0,1.0,low + high,near,000 + 270,2,1,2,90,90.0,same_radius,low_high,quarter_turn_90,elevation+azimuth,2
elmid-radnear-az225,elmid-radmid-az315,elmid-radnear-az225 + elmid-radmid-az315,1,0.9706606705540253,0.9706606705540253,0.0,1.0,mid,near + mid,225 + 315,1,2,2,90,90.0,adjacent_radius,same_elevation,quarter_turn_90,distance+azimuth,2
elmid-radmid-az225,elhigh-radnear-az000,elmid-radmid-az225 + elhigh-radnear-az000,1,0.9705186182020356,0.9705186182020356,0.0,1.0,mid + high,near + mid,000 + 225,2,2,2,135,135.0,adjacent_radius,adjacent_elevation,diagonal_135,distance+elevation+azimuth,3
ellow-radnear-az135,ellow-radfar-az270,ellow-radnear-az135 + ellow-radfar-az270,3,0.9701355882948649,0.9701355882948649,0.0,0.9247747781924209,low,near + far,135 + 270,1,2,2,135,135.0,near_far,same_elevation,diagonal_135,distance+azimuth,2
ellow-radnear-az135,elmid-radmid-az225,ellow-radnear-az135 + elmid-radmid-az225,1,0.9700192560580732,0.9700192560580732,0.0,1.0,low + mid,near + mid,135 + 225,2,2,2,90,90.0,adjacent_radius,adjacent_elevation,quarter_turn_90,distance+elevation+azimuth,3
ellow-radmid-az000,elmid-radnear-az045,ellow-radmid-az000 + elmid-radnear-az045,4,0.9700059924028537,0.9700059924028537,0.0,1.0,low + mid,near + mid,000 + 045,2,2,2,45,45.0,adjacent_radius,adjacent_elevation,adjacent_45,distance+elevation+azimuth,3
ellow-radnear-az270,elhigh-radmid-az000,ellow-radnear-az270 + elhigh-radmid-az000,4,0.9689691091182615,0.9689691091182615,0.0,0.984375,low + high,near + mid,000 + 270,2,2,2,90,90.0,adjacent_radius,low_high,quarter_turn_90,distance+elevation+azimuth,3
ellow-radnear-az045,elhigh-radfar-az090,ellow-radnear-az045 + elhigh-radfar-az090,3,0.9687087031824421,0.9687087031824421,0.0,1.0,low + high,near + far,045 + 090,2,2,2,45,45.0,near_far,low_high,adjacent_45,distance+elevation+azimuth,3
ellow-radnear-az090,elhigh-radnear-az045,ellow-radnear-az090 + elhigh-radnear-az045,1,0.968706558103257,0.968706558103257,0.0,1.0,low + high,near,045 + 090,2,1,2,45,45.0,same_radius,low_high,adjacent_45,elevation+azimuth,2
elmid-radnear-az225,elmid-radnear-az270,elmid-radnear-az225 + elmid-radnear-az270,2,0.96865524201122,0.96865524201122,0.0,1.0,mid,near,225 + 270,1,1,2,45,45.0,same_radius,same_elevation,adjacent_45,azimuth_only,1
ellow-radnear-az270,elmid-radnear-az000,ellow-radnear-az270 + elmid-radnear-az000,7,0.9683453519664985,0.9683453519664985,0.0,0.949751082648124,low + mid,near,000 + 270,2,1,2,90,90.0,same_radius,adjacent_elevation,quarter_turn_90,elevation+azimuth,2
elmid-radnear-az225,elmid-radfar-az315,elmid-radnear-az225 + elmid-radfar-az315,2,0.9681769219519616,0.9681769219519616,0.0,0.9848484857967406,mid,near + far,225 + 315,1,2,2,90,90.0,near_far,same_elevation,quarter_turn_90,distance+azimuth,2
ellow-radnear-az090,ellow-radfar-az315,ellow-radnear-az090 + ellow-radfar-az315,5,0.9680513970288139,0.9680513970288139,0.0,0.9625000011920928,low,near + far,090 + 315,1,2,2,135,135.0,near_far,same_elevation,diagonal_135,distance+azimuth,2
ellow-radnear-az270,ellow-radfar-az090,ellow-radnear-az270 + ellow-radfar-az090,2,0.9677844905157045,0.9677844905157045,0.0,0.8138888975398408,low,near + far,090 + 270,1,2,2,180,180.0,near_far,same_elevation,opposite_180,distance+azimuth,2
elmid-radnear-az225,elhigh-radnear-az135,elmid-radnear-az225 + elhigh-radnear-az135,3,0.9676678857907793,0.9676678857907793,0.0,0.9847222223877906,mid + high,near,135 + 225,2,1,2,90,90.0,same_radius,adjacent_elevation,quarter_turn_90,elevation+azimuth,2
elmid-radmid-az225,elhigh-radfar-az315,elmid-radmid-az225 + elhigh-radfar-az315,1,0.9675505332117851,0.9675505332117851,0.0,1.0,mid + high,mid + far,225 + 315,2,2,2,90,90.0,adjacent_radius,adjacent_elevation,quarter_turn_90,distance+elevation+azimuth,3
ellow-radnear-az135,elmid-radnear-az000,ellow-radnear-az135 + elmid-radnear-az000,2,0.9675433445068613,0.9675433445068613,0.0,1.0,low + mid,near,000 + 135,2,1,2,135,135.0,same_radius,adjacent_elevation,diagonal_135,elevation+azimuth,2
elmid-radnear-az000,elhigh-radnear-az135,elmid-radnear-az000 + elhigh-radnear-az135,3,0.9675363925617996,0.9675363925617996,0.0,0.97574404889629,mid + high,near,000 + 135,2,1,2,135,135.0,same_radius,adjacent_elevation,diagonal_135,elevation+azimuth,2
ellow-radnear-az315,elmid-radfar-az000,ellow-radnear-az315 + elmid-radfar-az000,2,0.9675194013993078,0.9675194013993078,0.0,0.9775000000372529,low + mid,near + far,000 + 315,2,2,2,45,45.0,near_far,adjacent_elevation,adjacent_45,distance+elevation+azimuth,3
ellow-radfar-az180,elmid-radnear-az315,ellow-radfar-az180 + elmid-radnear-az315,5,0.9674725011808996,0.9674725011808996,0.0,1.0,low + mid,near + far,180 + 315,2,2,2,135,135.0,near_far,adjacent_elevation,diagonal_135,distance+elevation+azimuth,3
ellow-radmid-az180,elmid-radnear-az000,ellow-radmid-az180 + elmid-radnear-az000,4,0.9673449674177084,0.9673449674177084,0.0,0.9611111140085591,low + mid,near + mid,000 + 180,2,2,2,180,180.0,adjacent_radius,adjacent_elevation,opposite_180,distance+elevation+azimuth,3
elmid-radnear-az045,elhigh-radmid-az045,elmid-radnear-az045 + elhigh-radmid-az045,3,0.9673222913575472,0.9673222913575472,0.0,0.9907916669448217,mid + high,near + mid,045,2,2,1,0,0.0,adjacent_radius,adjacent_elevation,same_azimuth,distance+elevation,2
elmid-radnear-az315,elmid-radfar-az000,elmid-radnear-az315 + elmid-radfar-az000,5,0.967316760305566,0.967316760305566,0.0,1.0,mid,near + far,000 + 315,1,2,2,45,45.0,near_far,same_elevation,adjacent_45,distance+azimuth,2
ellow-radnear-az270,ellow-radfar-az315,ellow-radnear-az270 + ellow-radfar-az315,4,0.9672633815083156,0.9672633815083156,0.0,0.9405520855585734,low,near + far,270 + 315,1,2,2,45,45.0,near_far,same_elevation,adjacent_45,distance+azimuth,2
ellow-radmid-az270,elmid-radfar-az315,ellow-radmid-az270 + elmid-radfar-az315,1,0.9665222466679353,0.9665222466679353,0.0,0.8000000070532163,low + mid,mid + far,270 + 315,2,2,2,45,45.0,adjacent_radius,adjacent_elevation,adjacent_45,distance+elevation+azimuth,3
elhigh-radmid-az000,elhigh-radfar-az135,elhigh-radmid-az000 + elhigh-radfar-az135,1,0.9665112863923184,0.9665112863923184,0.0,1.0,high,mid + far,000 + 135,1,2,2,135,135.0,adjacent_radius,same_elevation,diagonal_135,distance+azimuth,2
elmid-radnear-az315,elmid-radfar-az180,elmid-radnear-az315 + elmid-radfar-az180,2,0.9663725695086516,0.9663725695086516,0.0,1.0,mid,near + far,180 + 315,1,2,2,135,135.0,near_far,same_elevation,diagonal_135,distance+azimuth,2
ellow-radmid-az180,elmid-radnear-az270,ellow-radmid-az180 + elmid-radnear-az270,7,0.9662706937510376,0.9662706937510376,0.0,0.9750992080048909,low + mid,near + mid,180 + 270,2,2,2,90,90.0,adjacent_radius,adjacent_elevation,quarter_turn_90,distance+elevation+azimuth,3
elmid-radnear-az000,elhigh-radfar-az180,elmid-radnear-az000 + elhigh-radfar-az180,3,0.9660574392488653,0.9660574392488653,0.0,1.0,mid + high,near + far,000 + 180,2,2,2,180,180.0,near_far,adjacent_elevation,opposite_180,distance+elevation+azimuth,3
elmid-radnear-az315,elmid-radfar-az090,elmid-radnear-az315 + elmid-radfar-az090,3,0.9660384530734921,0.9660384530734921,0.0,1.0,mid,near + far,090 + 315,1,2,2,135,135.0,near_far,same_elevation,diagonal_135,distance+azimuth,2
elmid-radnear-az180,elhigh-radmid-az090,elmid-radnear-az180 + elhigh-radmid-az090,3,0.9659443569751159,0.9659443569751159,0.0,1.0,mid + high,near + mid,090 + 180,2,2,2,90,90.0,adjacent_radius,adjacent_elevation,quarter_turn_90,distance+elevation+azimuth,3
elmid-radnear-az000,elhigh-radmid-az315,elmid-radnear-az000 + elhigh-radmid-az315,4,0.9657668517307432,0.9657668517307432,0.0,0.9327777805262142,mid + high,near + mid,000 + 315,2,2,2,45,45.0,adjacent_radius,adjacent_elevation,adjacent_45,distance+elevation+azimuth,3
ellow-radmid-az225,elhigh-radnear-az180,ellow-radmid-az225 + elhigh-radnear-az180,2,0.9656009243885428,0.9656009243885428,0.0,0.9013814102301017,low + high,near + mid,180 + 225,2,2,2,45,45.0,adjacent_radius,low_high,adjacent_45,distance+elevation+azimuth,3
ellow-radfar-az180,elmid-radnear-az045,ellow-radfar-az180 + elmid-radnear-az045,3,0.9655061274044078,0.9655061274044078,0.0,1.0,low + mid,near + far,045 + 180,2,2,2,135,135.0,near_far,adjacent_elevation,diagonal_135,distance+elevation+azimuth,3
elmid-radnear-az225,elhigh-radnear-az045,elmid-radnear-az225 + elhigh-radnear-az045,1,0.9654729280179275,0.9654729280179275,0.0,1.0,mid + high,near,045 + 225,2,1,2,180,180.0,same_radius,adjacent_elevation,opposite_180,elevation+azimuth,2
elmid-radnear-az225,elhigh-radnear-az090,elmid-radnear-az225 + elhigh-radnear-az090,1,0.9654729280179275,0.9654729280179275,0.0,1.0,mid + high,near,090 + 225,2,1,2,135,135.0,same_radius,adjacent_elevation,diagonal_135,elevation+azimuth,2
elmid-radmid-az090,elhigh-radfar-az135,elmid-radmid-az090 + elhigh-radfar-az135,1,0.9654476830028855,0.9654476830028855,0.0,0.988000000834465,mid + high,mid + far,090 + 135,2,2,2,45,45.0,adjacent_radius,adjacent_elevation,adjacent_45,distance+elevation+azimuth,3
ellow-radnear-az135,elhigh-radnear-az000,ellow-radnear-az135 + elhigh-radnear-az000,4,0.9654155112894784,0.9654155112894784,0.0,1.0,low + high,near,000 + 135,2,1,2,135,135.0,same_radius,low_high,diagonal_135,elevation+azimuth,2
elmid-radnear-az045,elmid-radnear-az180,elmid-radnear-az045 + elmid-radnear-az180,3,0.9654153367904783,0.9654153367904783,0.0,0.984375,mid,near,045 + 180,1,1,2,135,135.0,same_radius,same_elevation,diagonal_135,azimuth_only,1
elmid-radnear-az000,elmid-radmid-az225,elmid-radnear-az000 + elmid-radmid-az225,1,0.9653188459201445,0.9653188459201445,0.0,0.98125,mid,near + mid,000 + 225,1,2,2,135,135.0,adjacent_radius,same_elevation,diagonal_135,distance+azimuth,2
elmid-radnear-az000,elhigh-radfar-az135,elmid-radnear-az000 + elhigh-radfar-az135,1,0.9653188459201445,0.9653188459201445,0.0,0.964000002503395,mid + high,near + far,000 + 135,2,2,2,135,135.0,near_far,adjacent_elevation,diagonal_135,distance+elevation+azimuth,3
elmid-radnear-az270,elhigh-radfar-az180,elmid-radnear-az270 + elhigh-radfar-az180,5,0.965188194424492,0.965188194424492,0.0,1.0,mid + high,near + far,180 + 270,2,2,2,90,90.0,near_far,adjacent_elevation,quarter_turn_90,distance+elevation+azimuth,3
ellow-radfar-az225,elhigh-radfar-az315,ellow-radfar-az225 + elhigh-radfar-az315,2,0.9649698505010029,0.9649698505010029,0.0,1.0,low + high,far,225 + 315,2,1,2,90,90.0,same_radius,low_high,quarter_turn_90,elevation+azimuth,2
ellow-radmid-az180,elhigh-radmid-az090,ellow-radmid-az180 + elhigh-radmid-az090,1,0.9649537771358787,0.9649537771358787,0.0,1.0,low + high,mid,090 + 180,2,1,2,90,90.0,same_radius,low_high,quarter_turn_90,elevation+azimuth,2
elmid-radfar-az000,elhigh-radnear-az270,elmid-radfar-az000 + elhigh-radnear-az270,1,0.9648406441273423,0.9648406441273423,0.0,1.0,mid + high,near + far,000 + 270,2,2,2,90,90.0,near_far,adjacent_elevation,quarter_turn_90,distance+elevation+azimuth,3
elmid-radnear-az090,elhigh-radnear-az000,elmid-radnear-az090 + elhigh-radnear-az000,1,0.9647956638624642,0.9647956638624642,0.0,1.0,mid + high,near,000 + 090,2,1,2,90,90.0,same_radius,adjacent_elevation,quarter_turn_90,elevation+azimuth,2
elmid-radfar-az090,elhigh-radfar-az180,elmid-radfar-az090 + elhigh-radfar-az180,1,0.9646912394423452,0.9646912394423452,0.0,1.0,mid + high,far,090 + 180,2,1,2,90,90.0,same_radius,adjacent_elevation,quarter_turn_90,elevation+azimuth,2
elmid-radnear-az315,elmid-radmid-az315,elmid-radnear-az315 + elmid-radmid-az315,1,0.9644690590738172,0.9644690590738172,0.0,1.0,mid,near + mid,315,1,2,1,0,0.0,adjacent_radius,same_elevation,same_azimuth,distance_only,1
elmid-radfar-az180,elhigh-radnear-az000,elmid-radfar-az180 + elhigh-radnear-az000,2,0.9642627874375798,0.9642627874375798,0.0,1.0,mid + high,near + far,000 + 180,2,2,2,180,180.0,near_far,adjacent_elevation,opposite_180,distance+elevation+azimuth,3
ellow-radmid-az135,elhigh-radfar-az225,ellow-radmid-az135 + elhigh-radfar-az225,2,0.9641887910498887,0.9641887910498887,0.0,1.0,low + high,mid + far,135 + 225,2,2,2,90,90.0,adjacent_radius,low_high,quarter_turn_90,distance+elevation+azimuth,3
ellow-radmid-az315,elmid-radmid-az090,ellow-radmid-az315 + elmid-radmid-az090,3,0.9641654194056682,0.9641654194056682,0.0,1.0,low + mid,mid,090 + 315,2,1,2,135,135.0,same_radius,adjacent_elevation,diagonal_135,elevation+azimuth,2
elmid-radnear-az045,elmid-radfar-az180,elmid-radnear-az045 + elmid-radfar-az180,2,0.9640985136658706,0.9640985136658706,0.0,0.9625,mid,near + far,045 + 180,1,2,2,135,135.0,near_far,same_elevation,diagonal_135,distance+azimuth,2
elhigh-radmid-az180,elhigh-radfar-az135,elhigh-radmid-az180 + elhigh-radfar-az135,1,0.9640229626623125,0.9640229626623125,0.0,0.8533333370089531,high,mid + far,135 + 180,1,2,2,45,45.0,adjacent_radius,same_elevation,adjacent_45,distance+azimuth,2
elmid-radnear-az315,elmid-radmid-az045,elmid-radnear-az315 + elmid-radmid-az045,6,0.9640221917549804,0.9640221917549804,0.0,0.9885648151349139,mid,near + mid,045 + 315,1,2,2,90,90.0,adjacent_radius,same_elevation,quarter_turn_90,distance+azimuth,2
ellow-radnear-az045,ellow-radfar-az270,ellow-radnear-az045 + ellow-radfar-az270,4,0.9634745890497713,0.9634745890497713,0.0,0.9850000010430813,low,near + far,045 + 270,1,2,2,135,135.0,near_far,same_elevation,diagonal_135,distance+azimuth,2
ellow-radfar-az315,elhigh-radfar-az045,ellow-radfar-az315 + elhigh-radfar-az045,3,0.9631837692989992,0.9631837692989992,0.0,0.9960000002781549,low + high,far,045 + 315,2,1,2,90,90.0,same_radius,low_high,quarter_turn_90,elevation+azimuth,2
ellow-radnear-az180,elmid-radfar-az270,ellow-radnear-az180 + elmid-radfar-az270,2,0.9631558753264677,0.9631558753264677,0.0,1.0,low + mid,near + far,180 + 270,2,2,2,90,90.0,near_far,adjacent_elevation,quarter_turn_90,distance+elevation+azimuth,3
elmid-radnear-az225,elmid-radmid-az135,elmid-radnear-az225 + elmid-radmid-az135,3,0.9630012815966111,0.9630012815966111,0.0,1.0,mid,near + mid,135 + 225,1,2,2,90,90.0,adjacent_radius,same_elevation,quarter_turn_90,distance+azimuth,2
ellow-radnear-az315,ellow-radfar-az225,ellow-radnear-az315 + ellow-radfar-az225,5,0.9629468064815306,0.9629468064815306,0.0,0.9551111118329896,low,near + far,225 + 315,1,2,2,90,90.0,near_far,same_elevation,quarter_turn_90,distance+azimuth,2
ellow-radnear-az270,elhigh-radmid-az090,ellow-radnear-az270 + elhigh-radmid-az090,3,0.9628771818328955,0.9628771818328955,0.0,0.9733333350221316,low + high,near + mid,090 + 270,2,2,2,180,180.0,adjacent_radius,low_high,opposite_180,distance+elevation+azimuth,3
ellow-radfar-az180,elmid-radnear-az135,ellow-radfar-az180 + elmid-radnear-az135,3,0.962842771857364,0.962842771857364,0.0,0.9874999999999999,low + mid,near + far,135 + 180,2,2,2,45,45.0,near_far,adjacent_elevation,adjacent_45,distance+elevation+azimuth,3
ellow-radmid-az180,ellow-radmid-az225,ellow-radmid-az180 + ellow-radmid-az225,4,0.9627716089397476,0.9627716089397476,0.0,0.8758968990469106,low,mid,180 + 225,1,1,2,45,45.0,same_radius,same_elevation,adjacent_45,azimuth_only,1
elmid-radnear-az315,elhigh-radnear-az045,elmid-radnear-az315 + elhigh-radnear-az045,2,0.9625737946319397,0.9625737946319397,0.0,0.9890625,mid + high,near,045 + 315,2,1,2,90,90.0,same_radius,adjacent_elevation,quarter_turn_90,elevation+azimuth,2
ellow-radnear-az225,elhigh-radfar-az090,ellow-radnear-az225 + elhigh-radfar-az090,4,0.9625320935528032,0.9625320935528032,0.0,0.990625,low + high,near + far,090 + 225,2,2,2,135,135.0,near_far,low_high,diagonal_135,distance+elevation+azimuth,3
ellow-radnear-az315,elhigh-radmid-az180,ellow-radnear-az315 + elhigh-radmid-az180,1,0.9625238344719094,0.9625238344719094,0.0,1.0,low + high,near + mid,180 + 315,2,2,2,135,135.0,adjacent_radius,low_high,diagonal_135,distance+elevation+azimuth,3
ellow-radfar-az225,elmid-radnear-az000,ellow-radfar-az225 + elmid-radnear-az000,1,0.9625233275326082,0.9625233275326082,0.0,1.0,low + mid,near + far,000 + 225,2,2,2,135,135.0,near_far,adjacent_elevation,diagonal_135,distance+elevation+azimuth,3
elmid-radnear-az000,elhigh-radnear-az090,elmid-radnear-az000 + elhigh-radnear-az090,1,0.9625233275326082,0.9625233275326082,0.0,0.9777777794334623,mid + high,near,000 + 090,2,1,2,90,90.0,same_radius,adjacent_elevation,quarter_turn_90,elevation+azimuth,2
elmid-radnear-az000,elmid-radmid-az315,elmid-radnear-az000 + elmid-radmid-az315,1,0.962116037178653,0.962116037178653,0.0,1.0,mid,near + mid,000 + 315,1,2,2,45,45.0,adjacent_radius,same_elevation,adjacent_45,distance+azimuth,2
elmid-radnear-az000,elmid-radmid-az270,elmid-radnear-az000 + elmid-radmid-az270,4,0.9620389677461745,0.9620389677461745,0.0,0.97890625,mid,near + mid,000 + 270,1,2,2,90,90.0,adjacent_radius,same_elevation,quarter_turn_90,distance+azimuth,2
elmid-radfar-az315,elhigh-radnear-az180,elmid-radfar-az315 + elhigh-radnear-az180,1,0.9619822166816334,0.9619822166816334,0.0,1.0,mid + high,near + far,180 + 315,2,2,2,135,135.0,near_far,adjacent_elevation,diagonal_135,distance+elevation+azimuth,3
elhigh-radnear-az225,elhigh-radfar-az135,elhigh-radnear-az225 + elhigh-radfar-az135,4,0.9619270731431371,0.9619270731431371,0.0,0.9956250000745058,high,near + far,135 + 225,1,2,2,90,90.0,near_far,same_elevation,quarter_turn_90,distance+azimuth,2
ellow-radmid-az315,elmid-radnear-az225,ellow-radmid-az315 + elmid-radnear-az225,5,0.9616539618812212,0.9616539618812212,0.0,0.9770000014603137,low + mid,near + mid,225 + 315,2,2,2,90,90.0,adjacent_radius,adjacent_elevation,quarter_turn_90,distance+elevation+azimuth,3
ellow-radnear-az090,elmid-radfar-az315,ellow-radnear-az090 + elmid-radfar-az315,2,0.9613744321311941,0.9613744321311941,0.0,1.0,low + mid,near + far,090 + 315,2,2,2,135,135.0,near_far,adjacent_elevation,diagonal_135,distance+elevation+azimuth,3
elmid-radmid-az225,elhigh-radnear-az225,elmid-radmid-az225 + elhigh-radnear-az225,3,0.9612870848058938,0.9612870848058938,0.0,0.9517656472293924,mid + high,near + mid,225,2,2,1,0,0.0,adjacent_radius,adjacent_elevation,same_azimuth,distance+elevation,2
elmid-radnear-az315,elhigh-radnear-az225,elmid-radnear-az315 + elhigh-radnear-az225,7,0.9612744734094366,0.9612744734094366,0.0,0.9982857144049236,mid + high,near,225 + 315,2,1,2,90,90.0,same_radius,adjacent_elevation,quarter_turn_90,elevation+azimuth,2
elmid-radnear-az135,elhigh-radfar-az180,elmid-radnear-az135 + elhigh-radfar-az180,4,0.9612626663581656,0.9612626663581656,0.0,1.0,mid + high,near + far,135 + 180,2,2,2,45,45.0,near_far,adjacent_elevation,adjacent_45,distance+elevation+azimuth,3
elmid-radnear-az045,elmid-radmid-az315,elmid-radnear-az045 + elmid-radmid-az315,3,0.9610479175929759,0.9610479175929759,0.0,0.9874999999999999,mid,near + mid,045 + 315,1,2,2,90,90.0,adjacent_radius,same_elevation,quarter_turn_90,distance+azimuth,2
ellow-radnear-az225,ellow-radfar-az090,ellow-radnear-az225 + ellow-radfar-az090,2,0.9610065410395379,0.9610065410395379,0.0,0.8799107145983726,low,near + far,090 + 225,1,2,2,135,135.0,near_far,same_elevation,diagonal_135,distance+azimuth,2
elhigh-radnear-az180,elhigh-radfar-az270,elhigh-radnear-az180 + elhigh-radfar-az270,1,0.9608758974019587,0.9608758974019587,0.0,1.0,high,near + far,180 + 270,1,2,2,90,90.0,near_far,same_elevation,quarter_turn_90,distance+azimuth,2
ellow-radnear-az225,elmid-radnear-az270,ellow-radnear-az225 + elmid-radnear-az270,7,0.9608394741498992,0.9608394741498992,0.0,0.9790873019373606,low + mid,near,225 + 270,2,1,2,45,45.0,same_radius,adjacent_elevation,adjacent_45,elevation+azimuth,2
